order_date,Sales,simulated_sales,Profit,Segment,Region,Discount
2023-12-09,55.98,61.578,27.4302,SMB,AMER,0.0
2023-12-09,1336.829,1336.829,31.4548,SMB,AMER,0.15
2023-12-09,113.568,113.568,-18.4548,SMB,AMER,0.2
2023-11-04,139.86,153.84600000000003,65.7342,Strategic,AMER,0.0
2023-11-04,307.136,307.136,26.8744,Strategic,AMER,0.2
2023-06-25,95.92,105.51200000000001,25.8984,SMB,AMER,0.0
2022-04-15,383.8,383.8,38.38,SMB,AMER,0.2
2023-11-07,5.78,6.3580000000000005,2.8322,Strategic,EMEA,0.0
2023-03-05,9.32,10.252,2.7028,Strategic,AMER,0.0
2023-03-05,15.25,16.775000000000002,7.015,Strategic,AMER,0.0
2020-06-22,196.752,196.752,56.5662,SMB,EMEA,0.2
2023-10-20,56.56,62.21600000000001,14.7056,Strategic,APJ,0.0
2023-10-20,32.7,35.970000000000006,8.502,Strategic,APJ,0.0
2023-08-22,866.4,953.0400000000001,225.264,SMB,EMEA,0.0
2023-11-24,28.4,31.240000000000002,11.076,Strategic,AMER,0.0
2023-11-24,287.92,316.71200000000005,138.2016,Strategic,AMER,0.0
2020-09-12,69.99,76.989,30.0957,Enterprise,EMEA,0.0
2023-10-02,6.672,6.672,0.5004,Strategic,APJ,0.2
2022-04-16,189.588,189.588,-145.3508,Enterprise,EMEA,0.7
2022-04-16,408.744,408.744,76.6395,Enterprise,EMEA,0.2
2022-04-16,291.96,291.96,54.7425,Enterprise,EMEA,0.2
2022-04-16,4.768,4.768,-0.7748,Enterprise,EMEA,0.2
2022-06-07,714.3,785.73,207.147,SMB,APJ,0.0
2020-12-19,4.812,4.812,-3.6892,SMB,EMEA,0.7
2020-12-19,247.8,247.8,-18.585,SMB,EMEA,0.2
2022-06-13,1007.979,1007.979,43.1991,Enterprise,APJ,0.3
2022-06-13,313.488,313.488,113.6394,Enterprise,APJ,0.2
2023-09-16,31.872,31.872,11.5536,Strategic,APJ,0.2
2023-01-21,207.846,207.846,2.3094,Strategic,EMEA,0.1
2022-09-06,12.22,13.442000000000002,3.666,SMB,AMER,0.0
2022-09-06,194.94,214.43400000000003,23.3928,SMB,AMER,0.0
2022-09-06,70.95,78.04500000000002,20.5755,SMB,AMER,0.0
2022-09-06,91.36,100.49600000000001,42.0256,SMB,AMER,0.0
2022-09-06,242.94,267.23400000000004,29.1528,SMB,AMER,0.0
2022-09-06,22.05,24.255000000000003,10.584,SMB,AMER,0.0
2023-03-21,2.91,3.2010000000000005,1.3677,SMB,APJ,0.0
2022-04-02,59.52,65.47200000000001,15.4752,SMB,EMEA,0.0
2022-04-02,161.94,178.13400000000001,9.7164,SMB,EMEA,0.0
2022-04-02,263.88,290.26800000000003,71.2476,SMB,EMEA,0.0
2022-04-02,30.48,33.528000000000006,7.9248,SMB,EMEA,0.0
2022-04-02,9.84,10.824,2.8536,SMB,EMEA,0.0
2022-04-02,35.12,38.632,9.1312,SMB,EMEA,0.0
2023-10-21,284.364,284.364,-75.8304,Strategic,AMER,0.4
2023-10-21,665.408,665.408,66.5408,Strategic,AMER,0.2
2022-12-14,63.88,70.26800000000001,24.9132,Strategic,APJ,0.0
2020-02-13,129.568,129.568,-24.294,SMB,AMER,0.2
2022-09-27,747.558,747.558,-96.1146,SMB,APJ,0.3
2022-09-27,8.928,8.928,3.348,SMB,APJ,0.2
2021-12-15,103.92,114.31200000000001,36.372,SMB,AMER,0.0
2021-12-15,899.91,989.9010000000001,377.9622,SMB,AMER,0.0
2021-12-15,51.312,51.312,18.6006,SMB,AMER,0.2
2022-04-23,23.56,23.56,7.068,Enterprise,AMER,0.2
2022-04-23,1272.63,1272.63,-814.4832,Enterprise,AMER,0.5
2022-04-23,28.485,28.485,-20.889,Enterprise,AMER,0.7
2022-04-23,185.376,185.376,-34.758,Enterprise,AMER,0.2
2022-04-23,78.272,78.272,5.8704,Enterprise,AMER,0.2
2021-01-17,254.744,254.744,-312.0614,Enterprise,APJ,0.6
2023-04-01,205.3328,205.3328,-36.2352,Strategic,APJ,0.32
2022-12-17,4.788,4.788,-7.9002,SMB,APJ,0.8
2021-12-20,55.48,61.028,26.6304,Strategic,EMEA,0.0
2020-11-09,340.92,375.01200000000006,3.4092,SMB,AMER,0.0
2020-11-09,222.666,222.666,10.4784,SMB,AMER,0.15
2020-11-09,703.968,703.968,87.996,SMB,AMER,0.2
2020-11-09,92.52,101.772,24.9804,SMB,AMER,0.0
2020-11-09,62.65,68.915,28.819,SMB,AMER,0.0
2020-11-09,94.85,104.33500000000001,45.528,SMB,AMER,0.0
2022-07-13,95.76,95.76,7.182,Strategic,AMER,0.2
2022-10-28,40.2,44.220000000000006,19.296,SMB,EMEA,0.0
2022-06-27,14.7,16.17,6.615,Strategic,EMEA,0.0
2022-06-27,704.25,774.6750000000001,84.51,Strategic,EMEA,0.0
2020-10-06,9.09,9.999,1.9089,SMB,AMER,0.0
2020-07-22,5.96,6.556,1.6688,SMB,EMEA,0.0
2020-07-22,159.98,175.978,57.5928,SMB,EMEA,0.0
2023-06-11,29.6,32.56,14.8,Enterprise,AMER,0.0
2023-06-11,514.165,514.165,-30.245,Enterprise,AMER,0.15
2023-06-11,279.96,279.96,17.4975,Enterprise,AMER,0.2
2020-10-29,2735.952,2735.952,341.994,SMB,APJ,0.2
2020-06-09,7.992,7.992,0.5994,Enterprise,APJ,0.2
2020-06-09,63.984,63.984,10.3974,Enterprise,APJ,0.2
2020-06-09,70.368,70.368,6.1572,Enterprise,APJ,0.2
2020-09-14,449.15,494.065,8.983,SMB,EMEA,0.0
2020-09-14,11.07,12.177000000000001,5.0922,SMB,EMEA,0.0
2022-05-10,93.98,103.37800000000001,13.1572,SMB,AMER,0.0
2022-03-19,189.882,189.882,-94.941,SMB,EMEA,0.4
2021-12-27,105.42,115.96200000000002,51.6558,SMB,EMEA,0.0
2022-07-26,119.616,119.616,40.3704,SMB,AMER,0.2
2022-07-26,255.76,281.336,81.8432,SMB,AMER,0.0
2022-07-26,241.568,241.568,18.1176,SMB,AMER,0.2
2022-07-26,69.3,76.23,22.869,SMB,AMER,0.0
2022-05-31,22.62,22.62,-15.08,Strategic,EMEA,0.7
2022-05-31,14.952,14.952,-11.9616,Strategic,EMEA,0.7
2022-05-31,801.568,801.568,50.098,Strategic,EMEA,0.2
2022-05-31,2.376,2.376,-1.9008,Strategic,EMEA,0.7
2022-05-31,32.792,32.792,11.8871,Strategic,EMEA,0.2
2023-11-13,15.92,15.92,5.373,Strategic,EMEA,0.2
2021-03-16,2.74,3.0140000000000007,0.7398,SMB,EMEA,0.0
2021-03-16,8.34,9.174000000000001,2.1684,SMB,EMEA,0.0
2021-03-16,46.74,51.41400000000001,11.685,SMB,EMEA,0.0
2021-03-16,6354.95,6990.445000000001,3177.475,SMB,EMEA,0.0
2023-11-27,126.3,138.93,40.416,SMB,EMEA,0.0
2023-11-27,38.04,41.844,12.1728,SMB,EMEA,0.0
2022-10-21,7.152,7.152,0.7152,SMB,AMER,0.2
2023-12-22,6.63,7.293,1.7901,SMB,AMER,0.0
2023-12-22,5.88,6.468,1.7052,SMB,AMER,0.0
2023-01-23,2999.95,3299.945,1379.977,Enterprise,EMEA,0.0
2023-01-23,51.45,56.595000000000006,13.8915,Enterprise,EMEA,0.0
2023-01-23,11.96,13.156000000000002,5.382,Enterprise,EMEA,0.0
2023-01-23,1126.02,1238.622,56.301,Enterprise,EMEA,0.0
2021-03-22,18.392,18.392,5.2877,SMB,APJ,0.2
2021-03-22,129.568,129.568,-25.9136,SMB,APJ,0.2
2021-03-22,14.112,14.112,-21.168,SMB,APJ,0.8
2023-01-24,210.98,232.078,21.098,Strategic,AMER,0.0
2022-05-22,55.176,55.176,-12.4146,SMB,AMER,0.2
2022-05-22,66.26,72.88600000000001,27.1666,SMB,AMER,0.0
2021-12-26,22.2,24.42,10.434,SMB,APJ,0.0
2023-10-22,683.952,683.952,42.747,Enterprise,EMEA,0.2
2023-10-22,45.696,45.696,5.1408,Enterprise,EMEA,0.2
2021-09-03,36.336,36.336,-7.2672,SMB,EMEA,0.2
2021-09-03,666.248,666.248,-149.9058,SMB,EMEA,0.2
2021-09-03,52.512,52.512,19.692,SMB,EMEA,0.2
2021-11-07,190.72,190.72,11.92,Strategic,AMER,0.2
2023-09-08,47.94,52.734,2.397,SMB,AMER,0.0
2022-05-30,979.95,1077.9450000000002,274.386,SMB,EMEA,0.0
2022-05-30,22.75,25.025000000000002,11.375,SMB,EMEA,0.0
2022-07-11,16.768,16.768,1.4672,SMB,AMER,0.2
2023-09-04,42.616,42.616,-68.1856,SMB,APJ,0.8
2021-12-03,10.752,10.752,3.36,Enterprise,EMEA,0.2
2021-12-07,152.94,168.234,41.2938,SMB,EMEA,0.0
2021-12-07,283.92,312.31200000000007,70.98,SMB,EMEA,0.0
2020-02-02,468.9,515.79,206.316,SMB,EMEA,0.0
2022-07-15,380.864,380.864,38.0864,Strategic,AMER,0.2
2021-12-18,646.776,646.776,-145.5246,SMB,AMER,0.2
2020-05-11,58.112,58.112,7.264,SMB,APJ,0.2
2020-05-11,100.792,100.792,6.2995,SMB,APJ,0.2
2020-05-11,66.112,66.112,-84.2928,SMB,APJ,0.6
2023-11-20,41.28,41.28,13.932,Enterprise,EMEA,0.2
2023-11-20,13.36,14.696,6.4128,Enterprise,EMEA,0.0
2021-11-15,250.272,250.272,15.642,Strategic,APJ,0.2
2021-11-15,11.364,11.364,-17.046,Strategic,APJ,0.8
2021-11-15,8.72,8.72,-1.744,Strategic,APJ,0.2
2022-04-16,1121.568,1121.568,0.0,SMB,AMER,0.2
2023-09-12,34.504,34.504,6.0382,SMB,EMEA,0.2
2023-11-25,10.824,10.824,2.5707,SMB,APJ,0.2
2023-06-30,1295.78,1425.3580000000002,310.9872,Strategic,AMER,0.0
2020-03-03,19.456,19.456,3.4048,SMB,EMEA,0.2
2022-06-11,20.7,22.77,9.936,SMB,AMER,0.0
2022-06-11,1335.68,1335.68,-217.048,SMB,AMER,0.2
2022-06-11,32.4,35.64,15.552,SMB,AMER,0.0
2023-11-21,42.6,46.86000000000001,16.614,SMB,AMER,0.0
2023-11-21,84.056,84.056,27.3182,SMB,AMER,0.2
2020-09-14,13.0,13.0,1.3,SMB,EMEA,0.2
2020-09-14,13.128,13.128,3.7743,SMB,EMEA,0.2
2021-12-07,3.96,4.356,0.0,SMB,AMER,0.0
2021-12-07,2.61,2.871,1.2006,SMB,AMER,0.0
2023-12-08,374.376,374.376,46.797,SMB,AMER,0.2
2023-10-02,91.84,101.02400000000002,45.0016,Strategic,AMER,0.0
2023-10-02,81.088,81.088,27.3672,Strategic,AMER,0.2
2023-10-02,19.44,21.384000000000004,9.3312,Strategic,AMER,0.0
2023-10-02,451.152,451.152,0.0,Strategic,AMER,0.2
2023-12-29,72.45,79.69500000000001,34.776,SMB,EMEA,0.0
2023-12-29,13.96,15.356000000000002,6.4216,SMB,EMEA,0.0
2023-12-29,33.264,33.264,11.2266,SMB,EMEA,0.2
2023-12-29,14.85,16.335,4.0095,SMB,EMEA,0.0
2022-11-04,8.82,9.702000000000002,2.3814,SMB,AMER,0.0
2021-09-18,160.72,176.792,78.7528,SMB,AMER,0.0
2021-09-18,19.92,21.912000000000003,9.7608,SMB,AMER,0.0
2021-09-18,7.3,8.030000000000001,2.19,SMB,AMER,0.0
2023-07-21,69.712,69.712,8.714,SMB,APJ,0.2
2023-07-21,8.792,8.792,-5.7148,SMB,APJ,0.6
2021-09-10,51.52,56.67200000000001,1.5456,SMB,AMER,0.0
2023-12-02,470.376,470.376,52.9173,SMB,EMEA,0.2
2023-12-02,105.584,105.584,9.2386,SMB,EMEA,0.2
2023-12-02,31.152,31.152,3.5046,SMB,EMEA,0.2
2023-12-02,6.783,6.783,-4.7481,SMB,EMEA,0.7
2023-12-02,406.368,406.368,30.4776,SMB,EMEA,0.2
2021-07-03,70.98,78.07800000000002,4.9686,SMB,EMEA,0.0
2021-07-03,294.93,324.42300000000006,144.5157,SMB,EMEA,0.0
2022-03-21,84.784,84.784,-20.1362,SMB,EMEA,0.2
2022-03-21,20.736,20.736,7.2576,SMB,EMEA,0.2
2022-03-21,16.821,16.821,-12.8961,SMB,EMEA,0.7
2022-03-21,10.368,10.368,3.6288,SMB,EMEA,0.2
2020-01-10,9.344,9.344,1.168,SMB,APJ,0.2
2020-01-10,31.2,31.2,9.75,SMB,APJ,0.2
2020-08-08,76.12,83.73200000000001,22.0748,SMB,AMER,0.0
2020-08-08,1199.976,1199.976,434.9913,SMB,AMER,0.2
2020-08-08,445.96,445.96,55.745,SMB,AMER,0.2
2020-08-08,327.76,360.536,91.7728,SMB,AMER,0.0
2022-07-15,11.632,11.632,1.0178,SMB,EMEA,0.2
2022-07-17,143.982,143.982,-28.7964,SMB,EMEA,0.4
2022-07-17,494.376,494.376,-115.3544,SMB,EMEA,0.4
2022-07-17,5.84,5.84,0.73,SMB,EMEA,0.2
2020-03-15,142.776,142.776,17.847,SMB,EMEA,0.2
2020-03-15,45.696,45.696,5.1408,SMB,EMEA,0.2
2020-03-15,7.218,7.218,-5.5338,SMB,EMEA,0.7
2020-03-15,43.188,43.188,-31.6712,SMB,EMEA,0.7
2020-03-15,131.904,131.904,47.8152,SMB,EMEA,0.2
2020-05-23,3.282,3.282,-2.6256,SMB,EMEA,0.7
2020-05-23,21.168,21.168,2.3814,SMB,EMEA,0.2
2020-05-23,55.188,55.188,-10.1178,SMB,EMEA,0.4
2022-04-29,369.576,369.576,41.5773,Strategic,APJ,0.2
2022-04-29,15.712,15.712,5.6956,Strategic,APJ,0.2
2022-09-12,8.448,8.448,2.64,Strategic,EMEA,0.2
2022-09-12,728.946,728.946,-157.9383,Strategic,EMEA,0.4
2023-11-15,119.94,119.94,15.992,SMB,AMER,0.4
2023-11-15,3.648,3.648,-2.7968,SMB,AMER,0.7
2023-08-19,40.48,44.528,15.7872,Strategic,EMEA,0.0
2023-08-19,9.94,10.934000000000001,3.0814,Strategic,EMEA,0.0
2023-08-19,107.424,107.424,33.57,Strategic,EMEA,0.2
2023-08-19,37.91,41.701,10.9939,Strategic,EMEA,0.0
2023-08-19,88.02,96.822,27.2862,Strategic,EMEA,0.0
2020-12-26,8.69,8.69,-14.773,SMB,APJ,0.8
2021-11-29,301.96,332.156,87.5684,Strategic,AMER,0.0
2021-11-29,555.21,555.21,178.901,Strategic,AMER,0.1
2021-11-29,523.48,575.8280000000001,130.87,Strategic,AMER,0.0
2021-11-29,161.82,178.002,46.9278,Strategic,AMER,0.0
2023-09-16,35.56,39.11600000000001,12.0904,Enterprise,EMEA,0.0
2023-05-20,97.16,106.876,28.1764,SMB,AMER,0.0
2023-12-18,15.24,15.24,5.1435,SMB,AMER,0.2
2023-12-18,13.23,14.553,6.0858,SMB,AMER,0.0
2022-12-12,243.384,243.384,-51.7191,SMB,EMEA,0.2
2022-12-12,119.8,119.8,29.95,SMB,EMEA,0.2
2022-12-12,300.768,300.768,30.0768,SMB,EMEA,0.2
2023-09-25,17.88,17.88,2.4585,SMB,EMEA,0.2
2023-09-25,235.944,235.944,85.5297,SMB,EMEA,0.2
2021-10-04,392.94,432.23400000000004,43.2234,Strategic,EMEA,0.0
2022-08-16,18.882,18.882,-13.8468,SMB,EMEA,0.7
2022-08-16,122.328,122.328,12.2328,SMB,EMEA,0.2
2022-05-21,1049.2,1154.1200000000001,272.792,Enterprise,AMER,0.0
2022-05-21,15.424,15.424,5.0128,Enterprise,AMER,0.2
2022-12-19,18.84,20.724,6.0288,Strategic,EMEA,0.0
2023-07-31,330.4,363.44,85.904,SMB,AMER,0.0
2023-07-31,26.25,28.875000000000004,12.6,SMB,AMER,0.0
2023-06-11,132.52,145.77200000000002,54.3332,SMB,AMER,0.0
2023-07-22,6.48,7.128000000000001,3.1752,Enterprise,AMER,0.0
2023-12-31,209.3,230.23000000000002,56.511,Enterprise,APJ,0.0
2022-04-02,31.56,31.56,9.8625,Strategic,AMER,0.2
2022-04-02,30.144,30.144,3.0144,Strategic,AMER,0.2
2022-12-12,14.8,16.28,6.068,Strategic,AMER,0.0
2022-12-12,302.376,302.376,22.6782,Strategic,AMER,0.2
2022-12-12,316.0,347.6,31.6,Strategic,AMER,0.0
2022-10-24,379.4,417.34000000000003,178.318,Enterprise,EMEA,0.0
2023-06-20,97.82,107.602,45.9754,Strategic,EMEA,0.0
2023-06-20,103.12,113.43200000000002,10.312,Strategic,EMEA,0.0
2022-08-23,113.552,113.552,8.5164,SMB,AMER,0.2
2022-08-23,3.318,3.318,-2.6544,SMB,AMER,0.7
2022-08-23,134.288,134.288,45.3222,SMB,AMER,0.2
2022-09-20,701.372,701.372,-50.098,Enterprise,APJ,0.3
2022-09-20,2.308,2.308,-3.462,Enterprise,APJ,0.8
2021-08-24,999.432,999.432,124.929,SMB,APJ,0.2
2021-08-24,724.08,724.08,-135.765,SMB,APJ,0.2
2021-08-24,918.785,918.785,-118.1295,SMB,APJ,0.3
2021-08-24,2.724,2.724,-4.2222,SMB,APJ,0.8
2022-03-27,459.95,505.94500000000005,18.398,Strategic,EMEA,0.0
2022-11-05,10.74,11.814000000000002,5.2626,SMB,EMEA,0.0
2023-06-09,23.76,23.76,2.079,Strategic,APJ,0.2
2023-06-09,85.056,85.056,28.7064,Strategic,APJ,0.2
2023-06-09,381.576,381.576,28.6182,Strategic,APJ,0.2
2020-12-24,30.36,30.36,8.7285,SMB,AMER,0.2
2023-06-10,23.976,23.976,-14.3856,Enterprise,APJ,0.6
2023-06-10,108.925,108.925,-71.8905,Enterprise,APJ,0.5
2023-06-10,36.352,36.352,11.36,Enterprise,APJ,0.2
2023-06-16,19.56,19.56,1.7115,SMB,APJ,0.2
2023-12-06,61.44,67.584,16.5888,SMB,APJ,0.0
2023-12-06,38.9,42.79,17.505,SMB,APJ,0.0
2023-12-06,99.39,109.32900000000001,40.7499,SMB,APJ,0.0
2023-03-19,2.688,2.688,-7.392,SMB,APJ,0.8
2023-03-19,27.816,27.816,4.5201,SMB,APJ,0.2
2023-03-19,82.524,82.524,-41.262,SMB,APJ,0.6
2023-03-19,182.994,182.994,-320.2395,SMB,APJ,0.8
2022-11-20,14.352,14.352,4.6644,SMB,EMEA,0.2
2022-11-20,64.96,71.456,2.5984,SMB,EMEA,0.0
2022-11-20,68.6,75.46,18.522,SMB,EMEA,0.0
2023-11-05,7999.98,7999.98,-3839.9904,Strategic,EMEA,0.5
2023-11-05,167.44,167.44,14.651,Strategic,EMEA,0.2
2020-07-05,479.97,527.9670000000001,163.1898,SMB,EMEA,0.0
2020-07-05,14.62,16.082,6.8714,SMB,EMEA,0.0
2020-07-05,19.44,21.384000000000004,9.3312,SMB,EMEA,0.0
2023-12-26,191.984,191.984,4.7996,SMB,EMEA,0.2
2020-06-21,104.01,114.41100000000002,14.5614,SMB,EMEA,0.0
2020-06-21,284.82,313.302,74.0532,SMB,EMEA,0.0
2020-06-21,36.84,40.52400000000001,10.3152,SMB,EMEA,0.0
2021-03-28,166.24,182.86400000000003,24.936,SMB,AMER,0.0
2021-03-28,33.4,36.74,16.032,SMB,AMER,0.0
2021-05-14,198.272,198.272,17.3488,Enterprise,EMEA,0.2
2021-05-14,47.36,47.36,17.76,Enterprise,EMEA,0.2
2021-05-14,200.984,200.984,62.8075,Enterprise,EMEA,0.2
2021-05-14,97.696,97.696,31.7512,Enterprise,EMEA,0.2
2021-05-14,2.696,2.696,0.8088,Enterprise,EMEA,0.2
2021-05-14,18.588,18.588,-13.6312,Enterprise,EMEA,0.7
2021-05-14,4.896,4.896,-3.4272,Enterprise,EMEA,0.7
2023-09-03,15.072,15.072,4.1448,Strategic,AMER,0.2
2022-11-05,209.88,230.86800000000002,35.6796,Strategic,AMER,0.0
2021-04-09,369.912,369.912,-13.8717,SMB,AMER,0.2
2020-09-12,10.368,10.368,3.6288,Strategic,EMEA,0.2
2020-09-12,166.84,166.84,18.7695,Strategic,EMEA,0.2
2020-09-12,15.216,15.216,2.2824,Strategic,EMEA,0.2
2020-12-02,119.96,131.95600000000002,52.7824,SMB,EMEA,0.0
2020-12-02,883.92,883.92,-110.49,SMB,EMEA,0.2
2020-12-02,46.72,46.72,15.768,SMB,EMEA,0.2
2020-04-05,55.48,61.028,26.6304,Enterprise,EMEA,0.0
2023-09-04,24.448,24.448,8.8624,SMB,EMEA,0.2
2023-05-20,281.34,309.474,109.7226,Strategic,EMEA,0.0
2023-05-20,307.98,338.778,89.3142,Strategic,EMEA,0.0
2023-05-20,299.97,329.96700000000004,113.9886,Strategic,EMEA,0.0
2020-07-01,19.92,19.92,6.972,Strategic,AMER,0.2
2020-01-12,9.94,10.934000000000001,3.0814,SMB,APJ,0.0
2023-09-25,103.056,103.056,24.4758,SMB,AMER,0.2
2020-06-02,59.808,59.808,19.4376,Enterprise,EMEA,0.2
2020-06-02,73.32,80.652,21.996,Enterprise,EMEA,0.0
2022-02-13,146.82,161.502,73.41,Enterprise,AMER,0.0
2022-12-16,1652.94,1818.2340000000002,231.4116,Strategic,AMER,0.0
2022-12-16,296.37,326.007,80.0199,Strategic,AMER,0.0
2020-10-07,129.92,129.92,21.112,Enterprise,EMEA,0.2
2022-07-08,45.584,45.584,5.1282,Strategic,EMEA,0.2
2023-09-17,17.568,17.568,6.3684,SMB,APJ,0.2
2023-09-17,55.992,55.992,5.5992,SMB,APJ,0.2
2022-12-04,182.72,200.99200000000002,84.0512,SMB,EMEA,0.0
2022-12-04,400.032,400.032,-153.3456,SMB,EMEA,0.4
2022-12-04,33.63,36.99300000000001,10.089,SMB,EMEA,0.0
2022-12-04,542.646,542.646,102.4998,SMB,EMEA,0.1
2022-12-04,6.3,6.930000000000001,3.024,SMB,EMEA,0.0
2023-01-22,242.94,267.23400000000004,9.7176,Enterprise,AMER,0.0
2023-01-22,179.97,197.967,86.3856,Enterprise,AMER,0.0
2023-01-22,99.696,99.696,33.6474,Enterprise,AMER,0.2
2023-01-22,27.936,27.936,9.4284,Enterprise,AMER,0.2
2023-01-22,84.98,93.47800000000001,18.6956,Enterprise,AMER,0.0
2023-01-22,18.72,18.72,6.552,Enterprise,AMER,0.2
2020-09-08,49.98,54.978,8.4966,SMB,AMER,0.0
2020-01-05,11.784,11.784,4.2717,Enterprise,APJ,0.2
2020-01-05,272.736,272.736,-64.7748,Enterprise,APJ,0.2
2020-01-05,3.54,3.54,-5.487,Enterprise,APJ,0.8
2022-08-28,51.52,51.52,-10.948,SMB,APJ,0.2
2022-08-28,3.528,3.528,1.1466,SMB,APJ,0.2
2022-08-28,4.624,4.624,1.6762,SMB,APJ,0.2
2022-08-28,55.168,55.168,6.2064,SMB,APJ,0.2
2020-05-27,567.12,567.12,-28.356,Strategic,AMER,0.2
2020-05-27,359.32,395.252,7.1864,Strategic,AMER,0.0
2022-03-21,11.992,11.992,0.8994,SMB,APJ,0.2
2023-10-03,58.05,63.855000000000004,26.703,SMB,AMER,0.0
2023-10-03,157.74,173.514,56.7864,SMB,AMER,0.0
2023-10-03,56.98,62.678000000000004,22.792,SMB,AMER,0.0
2023-10-03,2.88,3.168,1.4112,SMB,AMER,0.0
2022-04-08,1199.976,1199.976,374.9925,Strategic,AMER,0.2
2021-12-07,79.92,87.912,28.7712,SMB,AMER,0.0
2022-09-19,383.438,383.438,-167.3184,Strategic,EMEA,0.45
2020-12-29,24.56,27.016000000000002,6.8768,SMB,EMEA,0.0
2020-12-29,119.8,131.78,47.92,SMB,EMEA,0.0
2023-07-24,13.128,13.128,4.2666,Strategic,EMEA,0.2
2023-09-19,22.72,24.992,10.224,Strategic,EMEA,0.0
2021-08-31,58.32,64.152,27.9936,SMB,AMER,0.0
2023-11-04,12.39,13.629000000000001,5.6994,Strategic,EMEA,0.0
2021-02-08,107.982,107.982,-26.9955,SMB,AMER,0.4
2020-01-14,11.36,12.496,5.3392,Strategic,EMEA,0.0
2020-01-14,50.94,56.034,25.47,Strategic,EMEA,0.0
2020-01-14,646.74,711.4140000000001,258.696,Strategic,EMEA,0.0
2020-01-14,5.64,6.204,2.7072,Strategic,EMEA,0.0
2020-01-14,572.58,629.8380000000001,34.3548,Strategic,EMEA,0.0
2020-05-14,310.88,310.88,23.316,Strategic,EMEA,0.2
2022-05-20,641.96,706.1560000000001,179.7488,SMB,EMEA,0.0
2023-01-31,18.28,20.108000000000004,9.14,Strategic,EMEA,0.0
2023-01-31,207.0,227.70000000000002,51.75,Strategic,EMEA,0.0
2023-01-31,32.35,35.58500000000001,16.175,Strategic,EMEA,0.0
2023-01-31,7.71,8.481,3.4695,Strategic,EMEA,0.0
2023-01-31,40.3,44.33,10.881,Strategic,EMEA,0.0
2023-01-31,34.58,38.038000000000004,14.5236,Strategic,EMEA,0.0
2020-06-29,32.76,32.76,3.6855,SMB,AMER,0.2
2021-08-21,544.008,544.008,40.8006,Enterprise,AMER,0.2
2021-08-21,59.94,65.934,28.1718,Enterprise,AMER,0.0
2021-08-21,23.92,26.312000000000005,11.7208,Enterprise,AMER,0.0
2021-08-21,4.28,4.708000000000001,1.926,Enterprise,AMER,0.0
2021-10-03,32.07,32.07,-22.449,SMB,AMER,0.7
2021-10-03,24.0,24.0,-2.7,SMB,AMER,0.2
2021-10-03,35.49,35.49,-15.6156,SMB,AMER,0.5
2021-10-03,47.984,47.984,0.5998,SMB,AMER,0.2
2021-05-23,186.69,205.359,87.7443,Strategic,AMER,0.0
2023-03-18,17.456,17.456,5.8914,SMB,AMER,0.2
2021-12-12,348.928,348.928,34.8928,SMB,AMER,0.2
2021-06-26,143.96,158.35600000000002,69.1008,SMB,EMEA,0.0
2021-06-26,15.42,16.962,4.1634,SMB,EMEA,0.0
2021-06-26,43.04,47.344,21.0896,SMB,EMEA,0.0
2021-06-26,332.94,366.23400000000004,79.9056,SMB,EMEA,0.0
2022-05-21,1363.96,1363.96,85.2475,SMB,EMEA,0.2
2020-09-20,9.96,10.956000000000001,4.5816,SMB,AMER,0.0
2020-09-20,21.72,23.892,10.6428,SMB,AMER,0.0
2023-09-22,20.16,22.176000000000002,9.8784,SMB,EMEA,0.0
2021-12-24,132.79,146.06900000000002,63.7392,Strategic,EMEA,0.0
2021-12-24,12.96,14.256000000000002,6.2208,Strategic,EMEA,0.0
2021-12-24,21.56,23.716,10.3488,Strategic,EMEA,0.0
2021-11-27,283.92,283.92,17.745,SMB,AMER,0.2
2023-02-21,22.23,24.453000000000003,7.3359,Strategic,AMER,0.0
2023-02-21,215.968,215.968,18.8972,Strategic,AMER,0.2
2022-08-19,355.32,390.85200000000003,99.4896,Strategic,EMEA,0.0
2022-03-13,12.96,14.256000000000002,6.2208,Strategic,EMEA,0.0
2023-04-23,18.28,20.108000000000004,6.2152,SMB,AMER,0.0
2020-11-01,43.176,43.176,4.3176,SMB,EMEA,0.2
2020-11-01,1983.968,1983.968,247.996,SMB,EMEA,0.2
2021-02-03,28.4,31.240000000000002,11.076,SMB,AMER,0.0
2021-02-03,149.97,164.967,50.9898,SMB,AMER,0.0
2020-10-13,11.52,12.672,3.2256,SMB,AMER,0.0
2020-10-13,1298.55,1428.405,311.652,SMB,AMER,0.0
2020-10-13,213.92,235.312,62.0368,SMB,AMER,0.0
2020-10-13,25.78,28.358000000000004,2.578,SMB,AMER,0.0
2023-05-15,18.28,20.108000000000004,6.2152,SMB,AMER,0.0
2023-05-15,1399.93,1539.9230000000002,601.9699,SMB,AMER,0.0
2021-03-20,51.84,57.02400000000001,24.8832,Strategic,EMEA,0.0
2022-09-16,5.344,5.344,1.8704,SMB,EMEA,0.2
2020-06-28,41.472,41.472,14.5152,SMB,EMEA,0.2
2020-06-28,3.168,3.168,-2.4288,SMB,EMEA,0.7
2020-06-28,1228.465,1228.465,0.0,SMB,EMEA,0.3
2020-06-28,31.086,31.086,-22.7964,SMB,EMEA,0.7
